,Date,Oclock,IN,Brighton Business School,Brighton and Sussex Medical School,IDS,Institute of Development Studies,International School - non deg,Library,Partner Colleges,Psychology,School of Applied Social Science,School of Architecture & Design,School of Art,School of Business and Management,School of Computing,School of Education and Social,School of Engineering and Informative,School of English,School of Environment and Technology,School of Global Studies,School of Health Sciences,School of History,School of History and Art History,School of Humanities,School of Law,"School of Law, Politics and Social",School of Life Sciences,School of Mathematical and Physics,"School of Media, Film and Music",School of Pharmacy and Bio Sci,School of Psychology,School of Sport and Service Management,Undergraduate,University of Brighton,other_school,Term_dates
16812,2019-12-05,12,750.0,0.0,6.0,5.0,0.0,0.0,0.0,8.0,74.0,3.0,0.0,0.0,194.0,0.0,13.0,30.0,48.0,0.0,79.0,0.0,0.0,72.0,0.0,0.0,67.0,83.0,27.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,Autumn term
16813,2019-12-05,13,1027.0,1.0,4.0,16.0,0.0,0.0,0.0,6.0,113.0,2.0,0.0,0.0,283.0,0.0,14.0,41.0,57.0,0.0,131.0,0.0,0.0,77.0,1.0,0.0,89.0,76.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,25.0,Autumn term
16814,2019-12-05,14,945.0,0.0,5.0,14.0,0.0,0.0,0.0,1.0,85.0,1.0,0.0,0.0,251.0,0.0,12.0,34.0,65.0,1.0,109.0,0.0,0.0,76.0,0.0,0.0,105.0,76.0,20.0,54.0,1.0,0.0,0.0,0.0,0.0,35.0,Autumn term
16815,2019-12-05,15,810.0,1.0,8.0,6.0,0.0,0.0,2.0,7.0,69.0,0.0,0.0,0.0,216.0,0.0,10.0,27.0,41.0,0.0,98.0,0.0,0.0,57.0,1.0,0.0,89.0,93.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,30.0,Autumn term
16816,2019-12-05,16,651.0,1.0,4.0,10.0,0.0,0.0,0.0,16.0,63.0,1.0,0.0,0.0,168.0,0.0,8.0,17.0,37.0,0.0,72.0,0.0,0.0,59.0,0.0,0.0,66.0,58.0,17.0,36.0,2.0,0.0,0.0,0.0,0.0,16.0,Autumn term
16817,2019-12-05,17,441.0,0.0,7.0,4.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,127.0,0.0,5.0,10.0,23.0,0.0,69.0,0.0,0.0,32.0,0.0,0.0,47.0,34.0,13.0,17.0,3.0,0.0,0.0,0.0,0.0,13.0,Autumn term
16818,2019-12-05,18,327.0,3.0,5.0,7.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,76.0,0.0,7.0,8.0,16.0,0.0,39.0,0.0,0.0,18.0,1.0,0.0,44.0,28.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,11.0,Autumn term
16819,2019-12-05,19,178.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,41.0,0.0,2.0,8.0,9.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,31.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,Autumn term
16820,2019-12-05,20,140.0,0.0,1.0,4.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,30.0,1.0,0.0,4.0,8.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,18.0,12.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,Autumn term
16821,2019-12-05,21,89.0,1.0,1.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,3.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,7.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16822,2019-12-05,22,67.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16823,2019-12-05,23,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16824,2019-12-06,00,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Autumn term
16825,2019-12-06,01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16826,2019-12-06,02,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16827,2019-12-06,03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16828,2019-12-06,04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16829,2019-12-06,05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16830,2019-12-06,06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16831,2019-12-06,07,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Autumn term
16832,2019-12-06,08,82.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,0.0,6.0,4.0,6.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Autumn term
16833,2019-12-06,09,253.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,55.0,0.0,5.0,6.0,18.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,26.0,43.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,Autumn term
16834,2019-12-06,10,454.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,92.0,0.0,6.0,15.0,28.0,0.0,70.0,0.0,0.0,42.0,0.0,0.0,47.0,67.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,Autumn term
16835,2019-12-06,11,559.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,0.0,135.0,0.0,10.0,16.0,33.0,0.0,61.0,0.0,0.0,34.0,0.0,0.0,68.0,72.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,Autumn term
16836,2019-12-06,12,599.0,0.0,11.0,8.0,0.0,0.0,0.0,2.0,48.0,2.0,0.0,0.0,140.0,0.0,8.0,18.0,28.0,0.0,74.0,0.0,0.0,44.0,2.0,0.0,79.0,76.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,Autumn term
16837,2019-12-06,13,808.0,0.0,3.0,7.0,1.0,0.0,1.0,9.0,78.0,0.0,0.0,0.0,209.0,0.0,18.0,24.0,37.0,0.0,106.0,0.0,0.0,47.0,1.0,0.0,91.0,81.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,28.0,Autumn term
16838,2019-12-06,14,762.0,0.0,3.0,9.0,0.0,0.0,0.0,7.0,77.0,3.0,0.0,0.0,196.0,0.0,16.0,27.0,42.0,0.0,97.0,0.0,0.0,43.0,0.0,0.0,85.0,83.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,21.0,Autumn term
16839,2019-12-06,15,646.0,0.0,9.0,9.0,0.0,0.0,1.0,8.0,63.0,0.0,0.0,0.0,148.0,0.0,9.0,28.0,39.0,0.0,67.0,0.0,0.0,30.0,1.0,0.0,97.0,56.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,31.0,Autumn term
16840,2019-12-06,16,551.0,1.0,4.0,10.0,0.0,0.0,0.0,11.0,55.0,0.0,0.0,0.0,134.0,0.0,11.0,24.0,30.0,0.0,49.0,0.0,0.0,31.0,0.0,0.0,66.0,56.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,26.0,Autumn term
16841,2019-12-06,17,327.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,102.0,0.0,3.0,12.0,15.0,0.0,48.0,0.0,0.0,13.0,1.0,0.0,35.0,23.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0,13.0,Autumn term
16842,2019-12-06,18,182.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,45.0,0.0,3.0,11.0,5.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,18.0,16.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,Autumn term
16843,2019-12-06,19,102.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,8.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,Autumn term
16844,2019-12-06,20,96.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,23.0,1.0,1.0,2.0,6.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,8.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,Autumn term
16845,2019-12-06,21,65.0,1.0,2.0,6.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16846,2019-12-06,22,44.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16847,2019-12-06,23,39.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16848,2019-12-07,00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16849,2019-12-07,01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16850,2019-12-07,02,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16851,2019-12-07,03,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16852,2019-12-07,04,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16853,2019-12-07,05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16854,2019-12-07,06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16855,2019-12-07,07,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16856,2019-12-07,08,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16857,2019-12-07,09,43.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16858,2019-12-07,10,125.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,23.0,0.0,5.0,2.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,19.0,12.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,Autumn term
16859,2019-12-07,11,184.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,43.0,0.0,3.0,5.0,4.0,0.0,29.0,0.0,0.0,3.0,1.0,0.0,21.0,26.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,Autumn term
16860,2019-12-07,12,227.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,52.0,0.0,4.0,9.0,13.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,30.0,40.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,Autumn term
16861,2019-12-07,13,270.0,1.0,7.0,10.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,67.0,0.0,4.0,7.0,8.0,0.0,33.0,0.0,0.0,12.0,1.0,0.0,33.0,31.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,Autumn term
16862,2019-12-07,14,332.0,2.0,6.0,5.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,79.0,1.0,4.0,9.0,13.0,0.0,37.0,0.0,0.0,12.0,0.0,0.0,32.0,54.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,17.0,Autumn term
16863,2019-12-07,15,391.0,1.0,4.0,5.0,0.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,86.0,2.0,4.0,16.0,16.0,0.0,44.0,0.0,0.0,18.0,0.0,0.0,46.0,53.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,Autumn term
16864,2019-12-07,16,326.0,0.0,7.0,1.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,96.0,0.0,4.0,11.0,13.0,0.0,31.0,0.0,0.0,15.0,0.0,0.0,27.0,54.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,Autumn term
16865,2019-12-07,17,274.0,2.0,4.0,7.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,68.0,1.0,4.0,9.0,11.0,0.0,29.0,0.0,0.0,10.0,0.0,0.0,39.0,38.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,Autumn term
16866,2019-12-07,18,201.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,74.0,1.0,1.0,6.0,4.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,17.0,26.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,Autumn term
16867,2019-12-07,19,156.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,38.0,1.0,1.0,7.0,3.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,18.0,21.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,Autumn term
16868,2019-12-07,20,123.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,12.0,13.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,Autumn term
16869,2019-12-07,21,90.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,1.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,10.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16870,2019-12-07,22,54.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,9.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,Autumn term
16871,2019-12-07,23,40.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16872,2019-12-08,00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16873,2019-12-08,01,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Autumn term
16874,2019-12-08,02,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16875,2019-12-08,03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16876,2019-12-08,04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16877,2019-12-08,05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16878,2019-12-08,06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16879,2019-12-08,07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16880,2019-12-08,08,19.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16881,2019-12-08,09,51.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16882,2019-12-08,10,137.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,29.0,0.0,3.0,1.0,4.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,13.0,21.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,Autumn term
16883,2019-12-08,11,202.0,0.0,4.0,7.0,0.0,0.0,0.0,8.0,19.0,1.0,0.0,0.0,62.0,0.0,5.0,4.0,11.0,0.0,23.0,0.0,0.0,5.0,1.0,0.0,13.0,23.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,Autumn term
16884,2019-12-08,12,277.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,71.0,0.0,5.0,11.0,15.0,0.0,26.0,1.0,0.0,25.0,2.0,0.0,22.0,33.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,Autumn term
16885,2019-12-08,13,363.0,0.0,11.0,2.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,81.0,1.0,9.0,7.0,20.0,0.0,45.0,0.0,0.0,12.0,0.0,0.0,35.0,50.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,Autumn term
16886,2019-12-08,14,485.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,44.0,2.0,0.0,0.0,138.0,0.0,2.0,12.0,33.0,0.0,56.0,1.0,0.0,27.0,1.0,0.0,43.0,62.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,23.0,Autumn term
16887,2019-12-08,15,399.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,103.0,0.0,4.0,15.0,33.0,0.0,41.0,1.0,0.0,27.0,0.0,0.0,54.0,30.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,Autumn term
16888,2019-12-08,16,392.0,3.0,8.0,11.0,0.0,0.0,0.0,3.0,35.0,0.0,1.0,0.0,98.0,0.0,4.0,20.0,24.0,0.0,35.0,0.0,0.0,21.0,0.0,0.0,45.0,55.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,Autumn term
16889,2019-12-08,17,283.0,1.0,5.0,7.0,0.0,0.0,0.0,3.0,35.0,1.0,0.0,0.0,80.0,0.0,2.0,14.0,15.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,36.0,24.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,Autumn term
16890,2019-12-08,18,249.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,67.0,0.0,1.0,7.0,16.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,30.0,33.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,Autumn term
16891,2019-12-08,19,245.0,0.0,3.0,7.0,0.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,59.0,0.0,2.0,6.0,11.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,39.0,22.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,Autumn term
16892,2019-12-08,20,147.0,0.0,5.0,10.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,34.0,0.0,1.0,5.0,4.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,15.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Autumn term
16893,2019-12-08,21,127.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,41.0,1.0,0.0,7.0,5.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,14.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16894,2019-12-08,22,114.0,0.0,1.0,6.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,19.0,0.0,1.0,5.0,7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,17.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,Autumn term
16895,2019-12-08,23,57.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16896,2019-12-09,00,42.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Autumn term
16897,2019-12-09,01,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Autumn term
16898,2019-12-09,02,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16899,2019-12-09,03,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
16900,2019-12-09,04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autumn term
